2017-01-17T10:24:04.321;MotionD_B;0
2017-01-17T10:24:17.751;MotionD_T;1
2017-01-17T10:24:18.313;MotionD_B;1
2017-01-17T10:24:21.744;MotionD_L;1
2017-01-17T10:25:05.162;MotionD_L;0
2017-01-17T10:25:16.293;MotionD_T;0
2017-01-17T10:25:17.594;MotionD_B;0
2017-01-17T10:28:12.977;ContactS_E;1
2017-01-17T10:28:40.906;ContactS_Fridge;1
2017-01-17T10:31:44.343;ContactS_Fridge;0
2017-01-17T10:31:48.879;ContactS_E;0
2017-01-17T10:31:50.306;ContactS_E;1
2017-01-17T10:31:50.702;ContactS_E;1
2017-01-17T10:34:54.482;ContactS_E;0
2017-01-17T10:48:52.163;MotionD_T;0
2017-01-17T10:48:52.372;MotionD_B;0
2017-01-17T10:48:52.852;MotionD_L;0
2017-01-17T10:49:17.085;ContactS_Fridge;1
2017-01-17T10:49:18.326;ContactS_Fridge;1
2017-01-17T10:49:20.314;ContactS_Fridge;0
2017-01-17T10:49:25.432;ContactS_Cupboard;1
2017-01-17T10:49:28.978;ContactS_Cupboard;0
2017-01-17T10:49:33.881;ContactS_E;1
2017-01-17T10:49:35.485;ContactS_E;0
2017-01-17T10:49:37.318;ContactS_E;1
2017-01-17T10:49:37.664;ContactS_E;0
2017-01-17T10:50:16.682;ContactS_E;1
2017-01-17T10:50:21.595;ContactS_Cupboard;1
2017-01-17T10:50:23.921;ContactS_Cupboard;0
2017-01-17T10:50:29.230;ContactS_Cupboard;1
2017-01-17T10:50:31.563;ContactS_Cupboard;0
2017-01-17T10:50:38.515;ContactS_E;0
2017-01-17T10:50:40.359;ContactS_E;1
2017-01-17T10:50:42.692;ContactS_E;0
2017-01-17T10:50:44.222;ContactS_E;1
2017-01-17T10:50:44.435;ContactS_E;1
2017-01-17T10:50:46.262;ContactS_E;0
2017-01-17T10:50:46.583;ContactS_E;0
2017-01-17T10:50:48.315;ContactS_E;1
2017-01-17T10:50:48.673;ContactS_E;0
2017-01-17T10:50:51.271;ContactS_E;0
2017-01-17T10:50:53.398;ContactS_E;1
2017-01-17T10:50:53.738;ContactS_E;0
2017-01-17T10:50:55.306;ContactS_E;1
2017-01-17T10:50:55.614;ContactS_E;1
2017-01-17T10:50:57.319;ContactS_E;0
2017-01-17T10:51:02.548;ContactS_E;1
2017-01-17T10:51:06.825;ContactS_E;0
2017-01-17T10:51:41.723;EMeter_Coffeemaker.Status;0
2017-01-17T10:51:46.719;EMeter_Coffeemaker.Status;1
2017-01-17T10:51:48.539;EMeter_Coffeemaker.Status;0
2017-01-17T10:51:59.631;EMeter_Coffeemaker.Status;1
2017-01-17T10:53:06.293;EMeter_L;0.3
2017-01-17T10:53:14.922;MotionD_T;1
2017-01-17T10:53:58.763;MotionD_L;1
2017-01-17T10:54:21.570;MotionD_B;1
2017-01-17T10:54:27.746;MotionD_T;0
2017-01-17T10:54:36.606;MotionD_L;0
2017-01-17T10:55:00.145;MotionD_B;0
2017-01-17T10:55:23.788;MotionD_E.BatteryLevel;100
2017-01-17T10:55:24.314;MotionD_E.BatteryLevel;77
2017-01-17T10:55:32.050;MotionD_E;1
2017-01-17T10:55:55.792;MotionD_K;1
2017-01-17T10:56:08.192;MotionD_S;1
2017-01-17T10:56:09.968;MotionD_E;0
2017-01-17T10:56:25.845;MotionD_K;0
2017-01-17T10:57:43.459;ContactS_E;1
2017-01-17T10:57:45.464;ContactS_E;1
2017-01-17T10:57:47.312;ContactS_E;0
2017-01-17T10:59:01.755;ContactS_E;1
2017-01-17T10:59:03.311;ContactS_E;0
2017-01-17T10:59:03.912;ContactS_E;1
2017-01-17T10:59:05.881;ContactS_E;0
2017-01-17T10:59:07.320;ContactS_E;1
2017-01-17T11:02:25.085;ContactS_E;0
2017-01-17T11:02:26.311;ContactS_E;1
2017-01-17T11:02:26.987;ContactS_E;1
2017-01-17T11:02:30.650;ContactS_E;0
2017-01-17T11:02:32.285;ContactS_E;1
2017-01-17T11:02:32.598;ContactS_E;0
2017-01-17T11:02:40.542;ContactS_E;1
2017-01-17T11:02:43.038;ContactS_E;0
2017-01-17T11:02:44.343;ContactS_E;0
2017-01-17T11:09:32.335;MotionD_S;0
2017-01-17T11:09:48.276;MotionD_S;1
2017-01-17T11:10:26.480;MotionD_S;0
2017-02-22T15:05:04.391;MotionD_E;1
2017-02-22T15:05:24.945;MotionD_K;1
2017-02-22T15:05:37.683;MotionD_K;0
2017-02-22T15:05:38.855;MotionD_K;0
2017-02-22T15:12:34.384;MotionD_B;1
2017-02-22T15:12:38.956;MotionD_B;1
2017-02-22T15:12:50.931;MotionD_K;0
2017-02-22T15:12:52.584;MotionD_E;0
2017-02-22T15:12:53.367;MotionD_K;0
2017-02-22T15:12:54.285;MotionD_E;0
2017-02-22T15:12:55.793;MotionD_E;1
2017-02-22T15:13:05.320;MotionD_K;1
2017-02-22T15:13:12.112;MotionD_B;0
2017-02-22T15:13:15.198;MotionD_L;0
2017-02-22T15:13:16.660;MotionD_B;0
2017-02-22T15:13:35.917;MotionD_K;0
2017-02-22T15:16:31.775;MotionD_L;0
2017-02-22T15:17:22.566;MotionD_L;1
2017-02-22T15:17:49.664;MotionD_K;0
2017-02-22T15:17:51.091;MotionD_K;0
2017-02-22T15:17:51.946;MotionD_E;0
2017-02-22T15:17:53.765;MotionD_E;0
2017-02-22T15:18:11.441;MotionD_L;0
2017-02-22T15:21:16.761;MotionD_L;1
2017-02-22T15:21:21.454;MotionD_K;1
2017-02-22T15:21:22.570;MotionD_E;1
2017-02-22T15:21:24.826;MotionD_K;1
2017-02-22T15:21:25.524;MotionD_E;1
2017-02-22T15:21:35.024;ContactS_Fridge;0
2017-02-22T15:21:36.777;ContactS_Fridge;0
2017-02-22T15:21:39.850;ContactS_Fridge;1
2017-02-22T15:21:47.189;MotionD_L;0
2017-02-22T15:21:49.435;MotionD_L;1
2017-02-22T15:22:20.164;MotionD_L;0
2017-02-22T15:22:21.646;ContactS_Fridge;0
2017-02-22T15:22:28.433;MotionD_K;0
2017-02-22T15:22:29.236;ContactS_Fridge;1
2017-02-22T15:22:30.065;MotionD_K;0
2017-02-22T15:22:30.761;ContactS_Fridge;0
2017-02-22T15:22:31.479;ContactS_Fridge;0
2017-02-22T15:22:40.606;MotionD_K;1
2017-02-22T15:22:43.813;ContactS_Fridge;1
2017-02-22T15:22:45.779;ContactS_Fridge;0
2017-02-22T15:22:57.544;MotionD_L;1
2017-02-22T15:22:59.222;ContactS_E;1
2017-02-22T15:23:01.001;ContactS_E;1
2017-02-22T15:23:02.910;ContactS_E;1
2017-02-22T15:23:06.375;ContactS_E;0
2017-02-22T15:23:07.788;ContactS_E;1
2017-02-22T15:23:09.730;ContactS_E;0
2017-02-22T15:23:10.428;ContactS_E;0
2017-02-22T15:23:11.790;ContactS_E;1
2017-02-22T15:23:12.783;ContactS_E;1
2017-02-22T15:23:13.792;ContactS_E;0
2017-02-22T15:23:14.590;ContactS_E;0
2017-02-22T15:23:19.682;ContactS_E;1
2017-02-22T15:23:36.764;MotionD_L;0
2017-02-22T15:23:46.504;MotionD_K;0
2017-02-22T15:24:13.802;ContactS_E;0
2017-02-22T15:24:16.120;ContactS_E;1
2017-02-22T15:24:17.770;ContactS_E;0
2017-02-22T15:24:29.632;ContactS_E;1
2017-02-22T15:24:30.910;ContactS_E;1
2017-02-22T15:24:32.802;ContactS_E;0
2017-02-22T15:24:35.751;MotionD_K;1
2017-02-22T15:24:40.650;MotionD_L;1
2017-02-22T15:24:52.372;ContactS_Cupboard;1
2017-02-22T15:25:01.722;MotionD_E;0
2017-02-22T15:25:06.491;MotionD_K;0
2017-02-22T15:25:10.575;MotionD_K;1
2017-02-22T15:25:12.195;MotionD_E;1
2017-02-22T15:25:14.396;MotionD_K;1
2017-02-22T15:25:15.103;MotionD_E;1
2017-02-22T15:25:31.563;ContactS_Cupboard;0
2017-02-22T15:25:32.762;ContactS_Cupboard;0
2017-02-22T15:26:00.573;MotionD_K;0
2017-02-22T15:26:02.380;MotionD_K;1
2017-02-22T15:26:28.846;MotionD_L;0
2017-02-22T15:26:46.800;ContactS_Cupboard;1
2017-02-22T15:26:56.627;MotionD_L;1
2017-02-22T15:27:16.345;MotionD_K;0
2017-02-22T15:27:18.527;MotionD_E;0
2017-02-22T15:28:07.379;MotionD_E;1
2017-02-22T15:28:08.768;MotionD_K;1
2017-02-22T15:28:09.803;MotionD_K;1
2017-02-22T15:28:26.655;EMeter_Coffeemaker;1.0
2017-02-22T15:28:27.651;EMeter_Coffeemaker;1.5
2017-02-22T15:28:29.589;MotionD_L;0
2017-02-22T15:28:31.758;EMeter_Coffeemaker;1.2
2017-02-22T15:28:32.670;EMeter_Coffeemaker;1.8
2017-02-22T15:28:37.473;MotionD_E;0
2017-02-22T15:28:51.254;EMeter_Coffeemaker;1.2
2017-02-22T15:28:51.934;EMeter_Coffeemaker.Status;0
2017-02-22T15:28:52.642;EMeter_Coffeemaker;0.0
2017-02-22T15:28:53.351;EMeter_Coffeemaker.Status;1
2017-02-22T15:28:54.110;EMeter_Coffeemaker;0.7
2017-02-22T15:28:54.858;EMeter_Coffeemaker;1.4
2017-02-22T15:28:55.551;EMeter_Coffeemaker;1.7
2017-02-22T15:28:57.777;EMeter_Coffeemaker;1.6
2017-02-22T15:29:17.375;EMeter_Coffeemaker;1.9
2017-02-22T15:29:18.135;EMeter_Coffeemaker;4.7
2017-02-22T15:29:19.132;EMeter_Coffeemaker;5.8
2017-02-22T15:29:25.308;MotionD_K;0
2017-02-22T15:29:48.060;EMeter_Coffeemaker;5.9
2017-02-22T15:30:02.345;MotionD_K;1
2017-02-22T15:30:05.733;MotionD_K;1
2017-02-22T15:30:12.164;MotionD_E;1
2017-02-22T15:30:26.891;MotionD_L;1
2017-02-22T15:30:40.294;MotionD_K;0
2017-02-22T15:30:43.086;MotionD_E;0
2017-02-22T15:31:06.227;MotionD_K;1
2017-02-22T15:31:08.451;MotionD_L;0
2017-02-22T15:31:09.781;MotionD_L;1
2017-02-22T15:31:16.249;MotionD_B;1
2017-02-22T15:31:19.937;MotionD_T;1
2017-02-22T15:31:25.544;MotionD_E;1
2017-02-22T15:31:27.180;MotionD_S;1
2017-02-22T15:31:28.025;MotionD_E;1
2017-02-22T15:31:28.708;MotionD_S;1
2017-02-22T15:31:46.527;MotionD_B;0
2017-02-22T15:31:47.873;MotionD_B;0
2017-02-22T15:31:50.591;MotionD_T;0
2017-02-22T15:31:51.392;MotionD_L;0
2017-02-22T15:31:56.571;MotionD_S;0
2017-02-22T15:32:01.139;EMeter_Coffeemaker;4.2
2017-02-22T15:32:02.275;EMeter_Coffeemaker;6.1
2017-02-22T15:32:18.065;EMeter_Coffeemaker;5.9
2017-02-22T15:32:54.790;MotionD_E;0
2017-02-22T15:33:12.298;MotionD_K;0
2017-02-22T15:33:45.300;MotionD_K;1
2017-02-22T15:34:12.040;MotionD_E;1
2017-02-22T15:34:16.045;MotionD_T;1
2017-02-22T15:34:21.921;MotionD_S;1
2017-02-22T15:34:23.052;MotionD_S;1
2017-02-22T15:34:26.606;MotionD_L;1
2017-02-22T15:34:31.765;MotionD_B;1
2017-02-22T15:34:40.841;EMeter_L.CommFailure;1
2017-02-22T15:34:46.695;MotionD_T;0
2017-02-22T15:34:51.787;MotionD_S;0
2017-02-22T15:34:53.028;MotionD_S;0
2017-02-22T15:35:01.789;MotionD_B;0
2017-02-22T15:35:06.294;MotionD_L;0
2017-02-22T15:35:11.768;MotionD_E;0
2017-02-22T15:35:12.987;MotionD_E;0
2017-02-22T15:35:51.135;ContactS_Fridge;1
2017-02-22T15:35:59.325;ContactS_Fridge;0
2017-02-22T15:36:36.501;MotionD_E;1
2017-02-22T15:36:38.088;ContactS_E;1
2017-02-22T15:37:07.300;MotionD_E;0
2017-02-22T15:37:17.478;MotionD_E;1
2017-02-22T15:37:18.768;MotionD_E;1
2017-02-22T15:37:19.687;ContactS_E;0
2017-02-22T15:37:20.781;ContactS_E;0
2017-02-22T15:37:27.191;EMeter_Coffeemaker;4.3
2017-02-22T15:37:28.180;EMeter_Coffeemaker;0.0
2017-02-22T15:37:33.840;MotionD_L;1
2017-02-22T15:38:01.104;MotionD_K;0
2017-02-22T15:38:02.466;MotionD_E;0
2017-02-22T15:38:13.228;MotionD_E;1
2017-02-22T15:38:14.436;MotionD_K;1
2017-02-22T15:38:53.111;MotionD_K;0
2017-02-22T15:38:56.213;MotionD_K;1
2017-02-22T15:39:18.639;MotionD_L;0
2017-02-22T15:39:26.014;MotionD_E;0
2017-02-22T15:39:27.432;MotionD_K;0
2017-02-22T15:44:27.328;MotionD_K;1
2017-02-22T15:44:30.094;MotionD_E;1
2017-02-22T15:44:32.934;MotionD_L;1
2017-02-22T15:45:46.149;MotionD_K;0
2017-02-22T15:45:49.179;MotionD_E;0
2017-02-22T15:45:51.707;MotionD_E;1
2017-02-22T15:45:59.888;MotionD_K;1
2017-02-22T15:46:46.057;MotionD_L;0
2017-02-22T15:46:48.546;ContactS_Cupboard;0
2017-02-22T15:46:50.072;MotionD_E;0
2017-02-22T15:47:04.553;ContactS_Cupboard;1
2017-02-22T15:47:27.239;MotionD_K;0
2017-02-22T15:47:29.639;MotionD_K;0
2017-02-22T15:48:05.714;MotionD_K;1
2017-02-22T15:48:56.517;ContactS_Cupboard;0
2017-02-22T15:49:10.512;ContactS_Cupboard;1
2017-02-22T15:49:11.375;MotionD_K;0
2017-02-22T15:49:12.484;ContactS_Cupboard;0
2017-02-22T15:49:15.778;ContactS_Cupboard;1
2017-02-22T15:49:17.680;MotionD_K;1
2017-02-22T15:49:18.522;ContactS_Cupboard;0
2017-02-22T15:49:19.320;MotionD_K;1
2017-02-22T15:49:32.156;ContactS_Cupboard;1
2017-02-22T15:49:34.297;ContactS_Cupboard;0
2017-02-22T15:50:15.274;MotionD_K;0
2017-02-22T15:50:17.220;MotionD_K;1
2017-02-22T15:50:47.215;MotionD_K;0
2017-02-22T15:50:52.431;MotionD_K;1
2017-02-22T15:51:03.943;MotionD_E;1
2017-02-22T15:51:08.775;MotionD_L;1
2017-02-22T15:51:42.464;MotionD_K;0
2017-02-22T15:51:45.391;MotionD_E;0
2017-02-22T15:52:02.021;MotionD_B;1
2017-02-22T15:52:40.749;EMeter_L;0.0
2017-02-22T15:53:43.452;MotionD_L;0
2017-02-22T15:53:44.781;MotionD_L;1
2017-02-22T15:54:20.104;MotionD_E;1
2017-02-22T15:54:51.077;MotionD_E;0
2017-02-22T15:54:58.303;MotionD_L;0
2017-02-22T15:55:28.848;MotionD_L;1
2017-02-22T15:55:31.690;MotionD_E;1
2017-02-22T15:55:32.775;MotionD_E;1
2017-02-22T15:55:39.388;MotionD_K;1
2017-02-22T15:55:53.050;MotionD_B;0
2017-02-22T15:55:57.611;MotionD_B;0
2017-02-22T15:55:58.834;MotionD_B;1
2017-02-22T15:56:17.731;MotionD_E;0
2017-02-22T15:56:19.667;MotionD_K;0
2017-02-22T15:56:20.475;MotionD_E;0
2017-02-22T15:56:21.190;MotionD_K;0
2017-02-22T15:57:36.944;MotionD_L;0
2017-02-22T15:57:44.154;MotionD_L;1
2017-02-22T15:58:32.849;MotionD_L;0
2017-02-22T15:58:35.791;EMeter_L.Status;0
2017-02-22T15:58:36.477;EMeter_L.Status;1
2017-02-22T15:58:39.184;EMeter_L.Status;0
2017-02-22T15:58:58.848;EMeter_L.Status;1
2017-02-22T15:59:04.793;EMeter_L.Status;0
2017-02-22T16:00:34.146;EMeter_L.Status;1
2017-02-22T16:00:34.868;EMeter_L;54.7
2017-02-22T16:00:42.937;MotionD_L;1
2017-02-22T16:00:48.094;EMeter_L;54.8
2017-02-22T16:00:48.931;MotionD_E;1
2017-02-22T16:01:12.732;MotionD_B;0
2017-02-22T16:01:13.845;MotionD_L;0
2017-02-22T16:01:16.073;EMeter_L;56.2
2017-02-22T16:01:21.825;MotionD_K;1
2017-02-22T16:01:23.888;MotionD_L;1
2017-02-22T16:01:30.126;MotionD_B;1
2017-02-22T16:01:42.642;EMeter_L;9.5
2017-02-22T16:01:43.636;EMeter_L;0.0
2017-02-22T16:01:52.553;MotionD_K;0
2017-02-22T16:01:54.197;MotionD_E;0
2017-02-22T16:01:54.983;MotionD_K;0
2017-02-22T16:02:12.329;EMeter_L.CommFailure;0
2017-02-22T16:02:24.708;MotionD_L;0
2017-02-22T16:02:32.837;MotionD_L;1
2017-02-22T16:02:58.812;MotionD_E;1
2017-02-22T16:03:04.135;MotionD_B;0
2017-02-22T16:03:21.952;MotionD_B;1
2017-02-22T16:03:38.798;MotionD_E;0
2017-02-22T16:03:52.544;MotionD_B;0
2017-02-22T16:04:46.453;MotionD_L;0
2017-02-22T16:05:15.056;MotionD_L;1
2017-02-22T16:06:07.320;MotionD_B;1
2017-02-22T16:06:37.051;MotionD_B;0
2017-02-22T16:07:37.093;MotionD_L;0
2017-02-22T16:07:46.275;MotionD_L;1
2017-02-22T16:08:17.025;MotionD_L;0
2017-02-22T16:11:05.073;MotionD_L;1
2017-02-22T16:11:10.474;MotionD_B;1
2017-02-22T16:11:40.520;MotionD_B;0
2017-02-22T16:11:50.680;MotionD_L;0
2017-02-22T16:12:24.311;MotionD_L;1
2017-02-22T16:12:46.101;MotionD_B;1
2017-02-22T16:13:05.209;MotionD_E;1
2017-02-22T16:13:08.469;MotionD_K;1
2017-02-22T16:13:26.237;MotionD_B;0
2017-02-22T16:13:35.403;MotionD_E;0
2017-02-22T16:13:38.581;MotionD_K;0
2017-02-22T16:14:49.342;MotionD_L;0
2017-02-22T16:15:23.463;MotionD_L;1
2017-02-22T16:16:24.977;MotionD_L;0
2017-02-22T16:16:45.431;MotionD_L;1
2017-02-22T16:17:06.914;MotionD_E;1
2017-02-22T16:17:16.072;ContactS_E;1
2017-02-22T16:17:40.670;ContactS_E;0
2017-02-22T16:17:41.805;MotionD_L;0
2017-02-22T16:17:42.674;ContactS_E;0
2017-02-22T16:18:04.055;MotionD_E;0
2017-02-22T16:19:57.445;MotionD_E;1
2017-02-22T16:20:07.699;MotionD_T;1
2017-02-22T16:20:28.490;MotionD_E;0
2017-02-22T16:21:15.263;MotionD_T;0
2017-02-22T16:21:58.209;MotionD_T;1
2017-02-22T16:23:05.795;MotionD_E;1
2017-02-22T16:23:11.338;MotionD_T;0
2017-02-22T16:23:20.312;MotionD_L;1
2017-02-22T16:23:35.860;MotionD_E;0
2017-02-22T16:23:50.809;MotionD_L;0
2017-02-22T16:23:59.255;MotionD_L;1
2017-02-22T16:24:26.810;EMeter_L;8.3
2017-02-22T16:24:27.756;EMeter_L;55.9
2017-02-22T16:24:29.758;MotionD_L;0
2017-02-22T16:24:58.119;EMeter_L;55.7
2017-02-22T16:25:03.138;EMeter_L;55.6
2017-02-22T16:25:29.875;EMeter_L;16.1
2017-02-22T16:25:30.764;EMeter_L;0.0
2017-02-22T16:26:02.834;EMeter_L;36.0
2017-02-22T16:26:03.884;EMeter_L;55.4
2017-02-22T16:26:38.127;EMeter_L;55.0
2017-02-22T16:26:43.816;MotionD_B;1
2017-02-22T16:27:09.604;ContactS_Fridge.BatteryLevel;62
2017-02-22T16:27:32.541;MotionD_L;1
2017-02-22T16:27:41.852;MotionD_B;0
2017-02-22T16:28:03.496;MotionD_L;0
2017-02-22T16:28:08.720;EMeter_L;54.8
2017-02-22T16:28:13.792;EMeter_L;54.9
2017-02-22T16:29:18.057;EMeter_L;55.3
2017-02-22T16:29:23.028;EMeter_L;55.2
2017-02-22T16:32:08.088;EMeter_L;55.4
2017-02-22T16:32:58.092;MotionD_B;1
2017-02-22T16:33:09.819;EMeter_L;38.9
2017-02-22T16:33:10.821;EMeter_L;0.0
2017-02-22T16:33:27.813;MotionD_B;0
2017-02-22T16:34:04.299;MotionD_L;1
2017-02-22T16:34:34.955;MotionD_L;0
2017-02-22T18:49:26.449;MotionD_L;1
2017-02-22T18:50:19.237;MotionD_L;0
2017-02-22T18:51:03.893;MotionD_L;1
2017-02-22T18:51:22.603;ContactS_E;1
2017-02-22T18:51:24.420;ContactS_E;1
2017-02-22T18:51:25.120;MotionD_E;1
2017-02-22T18:51:28.274;MotionD_E;1
2017-02-22T18:51:30.168;ContactS_E;0
2017-02-22T18:51:31.008;ContactS_E;0
2017-02-22T18:51:34.250;MotionD_L;0
2017-02-22T18:52:00.477;MotionD_K;1
2017-02-22T18:52:31.116;MotionD_E;0
2017-02-22T18:52:42.637;ContactS_Cupboard;1
2017-02-22T18:52:44.306;ContactS_Cupboard;0
2017-02-22T18:52:48.121;MotionD_K;0
2017-02-22T18:52:54.569;MotionD_K;1
2017-02-22T18:53:25.157;MotionD_K;0
2017-02-22T18:53:27.431;MotionD_K;1
2017-02-22T18:53:29.111;MotionD_E;1
2017-02-22T18:53:29.959;MotionD_K;1
2017-02-22T18:53:58.953;MotionD_E;0
2017-02-22T18:54:43.297;MotionD_K;0
2017-02-22T18:54:47.783;MotionD_K;1
2017-02-22T18:55:18.343;MotionD_K;0
2017-02-22T18:55:46.302;MotionD_K;1
2017-02-22T18:55:49.140;MotionD_E;1
2017-02-22T18:55:56.786;MotionD_L;1
2017-02-22T18:56:16.459;MotionD_K;0
2017-02-22T18:56:19.729;MotionD_E;0
2017-02-22T18:56:20.766;MotionD_E;0
2017-02-22T18:56:26.763;MotionD_L;0
2017-02-22T18:57:01.884;MotionD_L;1
2017-02-22T18:57:32.694;MotionD_L;0
2017-02-22T19:00:39.836;MotionD_L;1
2017-02-22T19:00:45.610;MotionD_B;1
2017-02-22T19:01:07.689;EMeter_L;22.7
2017-02-22T19:01:08.742;EMeter_L;56.5
2017-02-22T19:01:10.329;MotionD_L;0
2017-02-22T19:01:27.583;MotionD_B;0
2017-02-22T19:01:29.416;MotionD_B;1
2017-02-22T19:01:38.113;EMeter_L;56.3
2017-02-22T19:01:43.221;EMeter_L;56.2
2017-02-22T19:03:08.109;EMeter_L;55.7
2017-02-22T19:03:24.257;MotionD_B;0
2017-02-22T19:04:08.138;MotionD_B;1
2017-02-22T19:04:38.116;EMeter_L;55.4
2017-02-22T19:04:38.814;MotionD_B;0
2017-02-22T19:05:45.961;MotionD_B;1
2017-02-22T19:05:58.865;EMeter_L;0.0
2017-02-22T19:06:03.845;EMeter_L;36.1
2017-02-22T19:06:05.024;EMeter_L;55.5
2017-02-22T19:06:55.588;MotionD_L;1
2017-02-22T19:07:25.771;MotionD_L;0
2017-02-22T19:07:38.052;EMeter_L;55.3
2017-02-22T19:07:41.117;MotionD_L;1
2017-02-22T19:07:46.250;MotionD_K;1
2017-02-22T19:07:47.862;MotionD_B;0
2017-02-22T19:07:57.212;MotionD_E;1
2017-02-22T19:08:23.251;MotionD_K;0
2017-02-22T19:08:27.979;MotionD_E;0
2017-02-22T19:08:48.060;EMeter_L;55.4
2017-02-22T19:08:53.768;MotionD_L;0
2017-02-22T19:09:29.040;MotionD_L;1
2017-02-22T19:09:37.962;MotionD_B;1
2017-02-22T19:09:41.714;EMeter_L;6.8
2017-02-22T19:09:42.725;EMeter_L;0.0
2017-02-22T19:10:08.854;MotionD_L;0
2017-02-22T19:10:16.136;MotionD_B;0
2017-02-22T19:16:13.566;MotionD_L;1
2017-02-22T19:16:39.979;MotionD_E;1
2017-02-22T19:16:45.933;MotionD_K;1
2017-02-22T19:17:04.857;ContactS_E;1
2017-02-22T19:17:07.439;MotionD_L;0
2017-02-22T19:17:24.506;MotionD_K;0
2017-02-22T19:17:36.610;ContactS_E;0
2017-02-22T19:17:37.948;ContactS_E;0
2017-02-22T19:17:59.666;MotionD_K;1
2017-02-22T19:18:00.788;MotionD_K;1
2017-02-22T19:18:25.471;MotionD_E;0
2017-02-22T19:18:39.671;MotionD_K;0
2017-02-22T19:18:40.767;MotionD_K;0
2017-02-22T19:20:18.998;ContactS_Cupboard;1
2017-02-22T19:20:23.816;ContactS_Cupboard;0
2017-02-22T19:20:53.098;MotionD_K;1
2017-02-22T19:21:23.782;MotionD_K;0
2017-02-22T19:22:09.954;ContactS_Cupboard;1
2017-02-22T19:22:28.245;ContactS_Cupboard;0
2017-02-22T19:23:02.204;ContactS_Fridge;1
2017-02-22T19:23:04.253;MotionD_K;1
2017-02-22T19:23:05.888;MotionD_E;1
2017-02-22T19:23:06.681;MotionD_K;1
2017-02-22T19:23:27.418;ContactS_Fridge;0
2017-02-22T19:23:34.787;MotionD_K;0
2017-02-22T19:23:58.278;MotionD_E;0
2017-02-22T19:24:15.781;MotionD_K;1
2017-02-22T19:24:33.929;MotionD_S;1
2017-02-22T19:24:36.607;MotionD_S;1
2017-02-22T19:24:57.813;MotionD_K;0
2017-02-22T19:25:41.972;MotionD_S;0
2017-02-22T19:25:43.233;MotionD_E;1
2017-02-22T19:26:25.770;MotionD_E;0
2017-02-22T19:28:08.235;MotionD_K;1
2017-02-22T19:28:23.438;ContactS_Cupboard;1
2017-02-22T19:28:29.103;ContactS_Cupboard;0
2017-02-22T19:28:38.791;MotionD_K;0
2017-02-22T19:29:45.577;MotionD_K;1
2017-02-22T19:30:32.733;MotionD_K;0
2017-02-22T19:30:43.065;MotionD_K;1
2017-02-22T19:31:13.821;MotionD_K;0
2017-02-22T19:37:07.564;ContactS_Cupboard;1
2017-02-22T19:37:15.849;ContactS_Cupboard;0
2017-02-22T19:37:36.469;MotionD_K;1
2017-02-22T19:38:07.177;MotionD_K;0
2017-02-22T19:38:41.817;MotionD_K;1
2017-02-22T19:39:12.119;MotionD_K;0
2017-02-22T19:39:16.956;MotionD_E;1
2017-02-22T19:39:22.686;MotionD_L;1
