"2017-02-01 11:53:40",STOP:Kitchen|Cooking
"2017-02-01 11:53:51",START:Living_room|Eating
"2017-02-01 12:07:24",STOP:Living_room|Eating
"2017-02-01 12:07:32",START:Kitchen|Washing_the_dishes
"2017-02-01 12:13:10",STOP:Kitchen|Washing_the_dishes
"2017-02-01 12:13:20",START:Living_room|Cleaning
"2017-02-01 12:14:15",STOP:Living_room|Cleaning
"2017-02-01 12:14:38",START:Living_room|Computing
"2017-02-01 12:47:21",STOP:Living_room|Computing
"2017-02-01 12:47:59",START:Staircase|Going_up
"2017-02-01 12:48:15",STOP:Staircase|Going_up
"2017-02-01 12:48:37",START:Bathroom|Using_the_sink
"2017-02-01 12:50:49",STOP:Bathroom|Using_the_sink
"2017-02-01 12:50:58",START:Bedroom|Dressing
"2017-02-01 12:51:44",STOP:Bedroom|Dressing
"2017-02-01 12:51:50",START:Bedroom|Reading
"2017-02-01 13:31:29",STOP:Bedroom|Reading
"2017-02-01 13:31:36",START:Bedroom|Napping
"2017-02-01 13:55:12",STOP:Bedroom|Napping
"2017-02-01 13:55:18",START:Bedroom|Dressing
"2017-02-01 13:56:23",STOP:Bedroom|Dressing
"2017-02-01 13:56:47",START:Office|Computing
"2017-02-01 16:41:18",STOP:Office|Computing
"2017-02-01 16:41:22",START:Office|Watching_TV
"2017-02-01 17:01:44",STOP:Office|Watching_TV
"2017-02-01 17:01:52",START:Staircase|Going_down
"2017-02-01 17:02:15",STOP:Staircase|Going_down
"2017-02-01 17:02:22",START:Entrance|Leaving
"2017-02-01 17:03:25",STOP:Entrance|Leaving
"2017-02-02 08:01:57",START:Entrance|Entering
"2017-02-02 08:03:21",STOP:Entrance|Entering
"2017-02-02 08:03:26",START:Staircase|Going_up
"2017-02-02 08:03:44",STOP:Staircase|Going_up
"2017-02-02 08:03:57",START:Bathroom|Showering
"2017-02-02 08:20:22",STOP:Bathroom|Showering
"2017-02-02 08:20:32",START:Bathroom|Using_the_sink
"2017-02-02 08:22:31",STOP:Bathroom|Using_the_sink
"2017-02-02 08:22:45",START:Staircase|Going_down
"2017-02-02 08:23:07",STOP:Staircase|Going_down
"2017-02-02 08:23:13",START:Living_room|Watching_TV
"2017-02-02 08:50:33",STOP:Living_room|Watching_TV
"2017-02-02 08:50:38",START:Staircase|Going_up
"2017-02-02 08:50:55",STOP:Staircase|Going_up
"2017-02-02 08:51:00",START:Office|Computing
"2017-02-02 11:47:17",STOP:Office|Computing
"2017-02-02 11:47:32",START:Staircase|Going_down
"2017-02-02 11:47:48",STOP:Staircase|Going_down
"2017-02-02 11:48:17",START:Kitchen|Preparing
"2017-02-02 11:49:50",STOP:Kitchen|Preparing
"2017-02-02 11:50:11",START:Kitchen|Cooking
"2017-02-02 12:03:32",STOP:Kitchen|Cooking
"2017-02-02 12:03:46",START:Living_room|Eating
"2017-02-02 12:16:43",STOP:Living_room|Eating
"2017-02-02 12:16:52",START:Kitchen|Washing_the_dishes
"2017-02-02 12:23:36",STOP:Kitchen|Washing_the_dishes
"2017-02-02 12:23:43",START:Living_room|Cleaning
"2017-02-02 12:24:41",STOP:Living_room|Cleaning
"2017-02-02 12:24:51",START:Living_room|Computing
"2017-02-02 12:48:05",STOP:Living_room|Computing
"2017-02-02 12:48:11",START:Staircase|Going_up
"2017-02-02 12:48:52",STOP:Staircase|Going_up
"2017-02-02 12:48:59",START:Bathroom|Using_the_sink
"2017-02-02 12:51:23",STOP:Bathroom|Using_the_sink
"2017-02-02 12:51:40",START:Bedroom|Dressing
"2017-02-02 12:52:29",STOP:Bedroom|Dressing
"2017-02-02 12:52:37",START:Bedroom|Reading
"2017-02-02 13:20:03",STOP:Bedroom|Reading
"2017-02-02 13:20:09",START:Bedroom|Napping
"2017-02-02 13:47:51",STOP:Bedroom|Napping
"2017-02-02 13:47:55",START:Bedroom|Dressing
"2017-02-02 13:49:01",STOP:Bedroom|Dressing
"2017-02-02 13:49:06",START:Office|Computing
"2017-02-02 16:36:51",STOP:Office|Computing
"2017-02-02 16:36:55",START:Office|Watching_TV
"2017-02-02 16:55:51",STOP:Office|Watching_TV
"2017-02-02 16:56:03",START:Staircase|Going_down
"2017-02-02 16:56:22",STOP:Staircase|Going_down
"2017-02-02 16:56:28",START:Entrance|Leaving
"2017-02-02 16:57:23",STOP:Entrance|Leaving
"2017-02-03 07:58:01",START:Entrance|Entering
"2017-02-03 07:59:17",STOP:Entrance|Entering
"2017-02-03 07:59:22",START:Staircase|Going_up
"2017-02-03 07:59:40",STOP:Staircase|Going_up
"2017-02-03 07:59:45",START:Bathroom|Showering
"2017-02-03 08:19:32",STOP:Bathroom|Showering
"2017-02-03 08:19:38",START:Bathroom|Using_the_sink
"2017-02-03 08:21:26",STOP:Bathroom|Using_the_sink
"2017-02-03 08:21:35",START:Staircase|Going_down
"2017-02-03 08:21:56",STOP:Staircase|Going_down
"2017-02-03 08:22:02",START:Living_room|Watching_TV
"2017-02-03 08:56:08",STOP:Living_room|Watching_TV
"2017-02-03 08:56:16",START:Staircase|Going_up
"2017-02-03 08:56:34",STOP:Staircase|Going_up
"2017-02-03 08:56:48",START:Office|Computing
"2017-02-03 11:46:05",STOP:Office|Computing
"2017-02-03 11:46:11",START:Staircase|Going_down
"2017-02-03 11:46:29",STOP:Staircase|Going_down
"2017-02-03 11:46:45",START:Kitchen|Preparing
"2017-02-03 11:48:00",STOP:Kitchen|Preparing
"2017-02-03 11:48:04",START:Kitchen|Cooking
"2017-02-03 11:58:48",STOP:Kitchen|Cooking
"2017-02-03 11:58:58",START:Living_room|Eating
"2017-02-03 12:11:29",STOP:Living_room|Eating
"2017-02-03 12:11:34",START:Kitchen|Washing_the_dishes
"2017-02-03 12:16:00",STOP:Kitchen|Washing_the_dishes
"2017-02-03 12:16:05",START:Living_room|Cleaning
"2017-02-03 12:17:28",STOP:Living_room|Cleaning
"2017-02-03 12:17:33",START:Kitchen|Cleaning
"2017-02-03 12:18:41",STOP:Kitchen|Cleaning
"2017-02-03 12:19:14",START:Staircase|Going_up
"2017-02-03 12:19:41",STOP:Staircase|Going_up
"2017-02-03 12:19:47",START:Bathroom|Using_the_sink
"2017-02-03 12:21:34",STOP:Bathroom|Using_the_sink
"2017-02-03 12:21:40",START:Bathroom|Cleaning
"2017-02-03 12:24:04",STOP:Bathroom|Cleaning
"2017-02-03 12:24:12",START:Bedroom|Cleaning
"2017-02-03 12:26:26",STOP:Bedroom|Cleaning
"2017-02-03 12:26:35",START:Office|Computing
"2017-02-03 16:47:01",STOP:Office|Computing
"2017-02-03 16:47:09",START:Office|Cleaning
"2017-02-03 16:49:44",STOP:Office|Cleaning
"2017-02-03 16:49:51",START:Staircase|Going_down
"2017-02-03 16:50:08",STOP:Staircase|Going_down
"2017-02-03 16:50:13",START:Entrance|Leaving
"2017-02-03 16:51:09",STOP:Entrance|Leaving
"2017-02-06 07:57:49",START:Entrance|Entering
"2017-02-06 08:00:06",STOP:Entrance|Entering
"2017-02-06 08:00:09",START:Staircase|Going_up
"2017-02-06 08:00:24",STOP:Staircase|Going_up
"2017-02-06 08:00:29",START:Bathroom|Showering
"2017-02-06 08:20:32",STOP:Bathroom|Showering
"2017-02-06 08:20:36",START:Bathroom|Using_the_sink
"2017-02-06 08:24:14",STOP:Bathroom|Using_the_sink
"2017-02-06 08:24:20",START:Staircase|Going_down
"2017-02-06 08:24:43",STOP:Staircase|Going_down
"2017-02-06 08:24:52",START:Living_room|Watching_TV
"2017-02-06 08:58:01",STOP:Living_room|Watching_TV
"2017-02-06 08:58:06",START:Staircase|Going_up
"2017-02-06 08:58:21",STOP:Staircase|Going_up
"2017-02-06 08:58:25",START:Office|Computing
"2017-02-06 11:49:51",STOP:Office|Computing
"2017-02-06 11:49:59",START:Staircase|Going_down
"2017-02-06 11:50:15",STOP:Staircase|Going_down
"2017-02-06 11:50:25",START:Kitchen|Preparing
"2017-02-06 11:51:56",STOP:Kitchen|Preparing
"2017-02-06 11:51:59",START:Kitchen|Cooking
"2017-02-06 12:02:10",STOP:Kitchen|Cooking
"2017-02-06 12:02:24",START:Living_room|Eating
"2017-02-06 12:16:50",STOP:Living_room|Eating
"2017-02-06 12:16:55",START:Kitchen|Washing_the_dishes
"2017-02-06 12:23:31",STOP:Kitchen|Washing_the_dishes
"2017-02-06 12:23:41",START:Living_room|Cleaning
"2017-02-06 12:25:02",STOP:Living_room|Cleaning
"2017-02-06 12:25:11",START:Living_room|Computing
"2017-02-06 12:48:21",STOP:Living_room|Computing
"2017-02-06 12:48:26",START:Staircase|Going_up
"2017-02-06 12:48:59",STOP:Staircase|Going_up
"2017-02-06 12:49:05",START:Bathroom|Using_the_sink
"2017-02-06 12:52:35",STOP:Bathroom|Using_the_sink
"2017-02-06 12:52:42",START:Bedroom|Dressing
"2017-02-06 12:53:37",STOP:Bedroom|Dressing
"2017-02-06 12:53:41",START:Bedroom|Reading
"2017-02-06 13:23:26",STOP:Bedroom|Reading
"2017-02-06 13:23:34",START:Bedroom|Napping
"2017-02-06 13:52:03",STOP:Bedroom|Napping
"2017-02-06 13:52:08",START:Bedroom|Dressing
"2017-02-06 13:53:16",STOP:Bedroom|Dressing
"2017-02-06 13:53:21",START:Office|Computing
"2017-02-06 15:57:31",STOP:Office|Computing
"2017-02-06 15:57:35",START:Office|Watching_TV
"2017-02-06 16:19:13",STOP:Office|Watching_TV
"2017-02-06 16:19:19",START:Staircase|Going_down
"2017-02-06 16:19:34",STOP:Staircase|Going_down
"2017-02-06 16:19:39",START:Entrance|Leaving
"2017-02-06 16:20:34",STOP:Entrance|Leaving
"2017-02-07 07:59:23",START:Entrance|Entering
"2017-02-07 08:00:49",STOP:Entrance|Entering
"2017-02-07 08:00:54",START:Staircase|Going_up
"2017-02-07 08:01:11",STOP:Staircase|Going_up
"2017-02-07 08:01:16",START:Bathroom|Showering
"2017-02-07 08:20:07",STOP:Bathroom|Showering
"2017-02-07 08:20:11",START:Bathroom|Using_the_sink
"2017-02-07 08:23:47",STOP:Bathroom|Using_the_sink
"2017-02-07 08:23:53",START:Staircase|Going_down
"2017-02-07 08:24:10",STOP:Staircase|Going_down
"2017-02-07 08:24:18",START:Living_room|Watching_TV
"2017-02-07 08:55:31",STOP:Living_room|Watching_TV
"2017-02-07 08:55:35",START:Toilet|Using_the_toilet
"2017-02-07 08:57:43",STOP:Toilet|Using_the_toilet
"2017-02-07 08:57:47",START:Staircase|Going_up
"2017-02-07 08:58:04",STOP:Staircase|Going_up
"2017-02-07 08:58:08",START:Office|Computing
"2017-02-07 11:45:35",STOP:Office|Computing
"2017-02-07 11:45:41",START:Staircase|Going_down
"2017-02-07 11:45:59",STOP:Staircase|Going_down
"2017-02-07 11:46:14",START:Kitchen|Preparing
"2017-02-07 11:48:24",STOP:Kitchen|Preparing
"2017-02-07 11:48:30",START:Kitchen|Cooking
"2017-02-07 12:04:02",STOP:Kitchen|Cooking
"2017-02-07 12:04:06",START:Living_room|Eating
"2017-02-07 12:15:27",STOP:Living_room|Eating
"2017-02-07 12:15:34",START:Kitchen|Washing_the_dishes
"2017-02-07 12:21:39",STOP:Kitchen|Washing_the_dishes
"2017-02-07 12:21:46",START:Living_room|Cleaning
"2017-02-07 12:22:46",STOP:Living_room|Cleaning
"2017-02-07 12:22:49",START:Living_room|Computing
"2017-02-07 12:50:17",STOP:Living_room|Computing
"2017-02-07 12:50:22",START:Staircase|Going_up
"2017-02-07 12:50:50",STOP:Staircase|Going_up
"2017-02-07 12:50:56",START:Bathroom|Using_the_sink
"2017-02-07 12:54:23",STOP:Bathroom|Using_the_sink
"2017-02-07 12:54:31",START:Bedroom|Dressing
"2017-02-07 12:55:17",STOP:Bedroom|Dressing
"2017-02-07 12:55:22",START:Bedroom|Reading
"2017-02-07 13:21:13",STOP:Bedroom|Reading
"2017-02-07 13:21:16",START:Bedroom|Napping
"2017-02-07 13:46:49",STOP:Bedroom|Napping
"2017-02-07 13:46:53",START:Bedroom|Dressing
"2017-02-07 13:48:18",STOP:Bedroom|Dressing
"2017-02-07 13:48:22",START:Office|Computing
"2017-02-07 14:52:10",STOP:Office|Computing
"2017-02-07 14:52:17",START:Bathroom|Using_the_toilet
"2017-02-07 14:57:26",STOP:Bathroom|Using_the_toilet
"2017-02-07 14:57:30",START:Office|Computing
"2017-02-07 16:44:19",STOP:Office|Computing
"2017-02-07 16:44:22",START:Office|Watching_TV
"2017-02-07 17:06:07",STOP:Office|Watching_TV
"2017-02-07 17:06:12",START:Staircase|Going_down
"2017-02-07 17:06:26",STOP:Staircase|Going_down
"2017-02-07 17:06:32",START:Entrance|Leaving
"2017-02-07 17:07:27",STOP:Entrance|Leaving
"2017-02-08 08:03:19",START:Entrance|Entering
"2017-02-08 08:05:08",STOP:Entrance|Entering
"2017-02-08 08:05:14",START:Staircase|Going_up
"2017-02-08 08:05:37",STOP:Staircase|Going_up
"2017-02-08 08:05:42",START:Bathroom|Showering
"2017-02-08 08:21:35",STOP:Bathroom|Showering
"2017-02-08 08:21:39",START:Bathroom|Using_the_sink
"2017-02-08 08:25:54",STOP:Bathroom|Using_the_sink
"2017-02-08 08:26:00",START:Staircase|Going_down
"2017-02-08 08:26:17",STOP:Staircase|Going_down
"2017-02-08 08:26:22",START:Living_room|Watching_TV
"2017-02-08 08:56:48",STOP:Living_room|Watching_TV
"2017-02-08 08:56:54",START:Staircase|Going_up
"2017-02-08 08:57:11",STOP:Staircase|Going_up
"2017-02-08 08:57:14",START:Office|Computing
"2017-02-08 11:52:17",STOP:Office|Computing
"2017-02-08 11:52:21",START:Staircase|Going_down
"2017-02-08 11:52:41",STOP:Staircase|Going_down
"2017-02-08 11:53:27",START:Kitchen|Preparing
"2017-02-08 11:54:31",STOP:Kitchen|Preparing
"2017-02-08 11:54:49",START:Kitchen|Cooking
"2017-02-08 12:03:34",STOP:Kitchen|Cooking
"2017-02-08 12:03:39",START:Living_room|Eating
"2017-02-08 12:13:56",STOP:Living_room|Eating
"2017-02-08 12:14:02",START:Kitchen|Washing_the_dishes
"2017-02-08 12:19:52",STOP:Kitchen|Washing_the_dishes
"2017-02-08 12:19:58",START:Living_room|Cleaning
"2017-02-08 12:20:38",STOP:Living_room|Cleaning
"2017-02-08 12:20:42",START:Toilet|Using_the_toilet
"2017-02-08 12:22:34",STOP:Toilet|Using_the_toilet
"2017-02-08 12:22:40",START:Living_room|Computing
"2017-02-08 12:49:27",STOP:Living_room|Computing
"2017-02-08 12:49:32",START:Staircase|Going_up
"2017-02-08 12:49:56",STOP:Staircase|Going_up
"2017-02-08 12:50:02",START:Bathroom|Using_the_sink
"2017-02-08 12:53:48",STOP:Bathroom|Using_the_sink
"2017-02-08 12:53:55",START:Bedroom|Dressing
"2017-02-08 12:54:59",STOP:Bedroom|Dressing
"2017-02-08 12:55:03",START:Bedroom|Reading
"2017-02-08 13:18:34",STOP:Bedroom|Reading
"2017-02-08 13:18:38",START:Bedroom|Napping
"2017-02-08 13:50:09",STOP:Bedroom|Napping
"2017-02-08 13:50:12",START:Bedroom|Dressing
"2017-02-08 13:51:27",STOP:Bedroom|Dressing
"2017-02-08 13:51:31",START:Office|Computing
"2017-02-08 16:36:39",STOP:Office|Computing
"2017-02-08 16:36:43",START:Office|Watching_TV
"2017-02-08 16:55:30",STOP:Office|Watching_TV
"2017-02-08 16:55:36",START:Staircase|Going_down
"2017-02-08 16:55:51",STOP:Staircase|Going_down
"2017-02-08 16:55:56",START:Entrance|Leaving
"2017-02-08 16:56:45",STOP:Entrance|Leaving
"2017-02-09 08:01:25",START:Entrance|Entering
"2017-02-09 08:02:49",STOP:Entrance|Entering
"2017-02-09 08:02:55",START:Staircase|Going_up
"2017-02-09 08:03:13",STOP:Staircase|Going_up
"2017-02-09 08:03:19",START:Bathroom|Showering
"2017-02-09 08:23:25",STOP:Bathroom|Showering
"2017-02-09 08:23:28",START:Bathroom|Using_the_sink
"2017-02-09 08:27:14",STOP:Bathroom|Using_the_sink
"2017-02-09 08:27:20",START:Staircase|Going_down
"2017-02-09 08:27:36",STOP:Staircase|Going_down
"2017-02-09 08:27:41",START:Living_room|Watching_TV
"2017-02-09 08:55:24",STOP:Living_room|Watching_TV
"2017-02-09 08:55:29",START:Staircase|Going_up
"2017-02-09 08:55:43",STOP:Staircase|Going_up
"2017-02-09 08:55:47",START:Office|Computing
"2017-02-09 11:49:08",STOP:Office|Computing
"2017-02-09 11:49:14",START:Staircase|Going_down
"2017-02-09 11:49:30",STOP:Staircase|Going_down
"2017-02-09 11:49:44",START:Kitchen|Preparing
"2017-02-09 11:51:17",STOP:Kitchen|Preparing
"2017-02-09 11:51:19",START:Kitchen|Cooking
"2017-02-09 12:04:52",STOP:Kitchen|Cooking
"2017-02-09 12:05:19",START:Living_room|Eating
"2017-02-09 12:14:35",STOP:Living_room|Eating
"2017-02-09 12:14:41",START:Kitchen|Washing_the_dishes
"2017-02-09 12:20:27",STOP:Kitchen|Washing_the_dishes
"2017-02-09 12:20:35",START:Living_room|Cleaning
"2017-02-09 12:21:44",STOP:Living_room|Cleaning
"2017-02-09 12:21:48",START:Living_room|Computing
"2017-02-09 12:50:27",STOP:Living_room|Computing
"2017-02-09 12:50:32",START:Staircase|Going_up
"2017-02-09 12:51:00",STOP:Staircase|Going_up
"2017-02-09 12:51:08",START:Bathroom|Using_the_sink
"2017-02-09 12:53:51",STOP:Bathroom|Using_the_sink
"2017-02-09 12:53:57",START:Bedroom|Dressing
"2017-02-09 12:54:42",STOP:Bedroom|Dressing
"2017-02-09 12:54:46",START:Bedroom|Reading
"2017-02-09 13:26:09",STOP:Bedroom|Reading
"2017-02-09 13:26:22",START:Bedroom|Napping
"2017-02-09 13:47:17",STOP:Bedroom|Napping
"2017-02-09 13:47:21",START:Bedroom|Dressing
"2017-02-09 13:48:13",STOP:Bedroom|Dressing
"2017-02-09 13:48:16",START:Office|Computing
"2017-02-09 16:39:14",STOP:Office|Computing
"2017-02-09 16:39:18",START:Office|Watching_TV
"2017-02-09 17:00:16",STOP:Office|Watching_TV
"2017-02-09 17:00:20",START:Staircase|Going_down
"2017-02-09 17:00:34",STOP:Staircase|Going_down
"2017-02-09 17:00:39",START:Entrance|Leaving
"2017-02-09 17:01:23",STOP:Entrance|Leaving
"2017-02-10 08:09:20",START:Entrance|Entering
"2017-02-10 08:10:37",STOP:Entrance|Entering
"2017-02-10 08:10:41",START:Staircase|Going_up
"2017-02-10 08:11:00",STOP:Staircase|Going_up
"2017-02-10 08:11:07",START:Bathroom|Showering
"2017-02-10 08:26:55",STOP:Bathroom|Showering
"2017-02-10 08:27:03",START:Bathroom|Using_the_sink
"2017-02-10 08:30:47",STOP:Bathroom|Using_the_sink
"2017-02-10 08:30:55",START:Staircase|Going_down
"2017-02-10 08:31:12",STOP:Staircase|Going_down
"2017-02-10 08:31:18",START:Living_room|Watching_TV
"2017-02-10 08:56:55",STOP:Living_room|Watching_TV
"2017-02-10 08:56:59",START:Staircase|Going_up
"2017-02-10 08:57:13",STOP:Staircase|Going_up
"2017-02-10 08:57:17",START:Office|Computing
"2017-02-10 11:48:17",STOP:Office|Computing
"2017-02-10 11:48:23",START:Staircase|Going_down
"2017-02-10 11:48:38",STOP:Staircase|Going_down
"2017-02-10 11:48:50",START:Kitchen|Preparing
"2017-02-10 11:49:49",STOP:Kitchen|Preparing
"2017-02-10 11:49:57",START:Kitchen|Cooking
"2017-02-10 11:59:14",STOP:Kitchen|Cooking
"2017-02-10 11:59:25",START:Living_room|Eating
"2017-02-10 12:14:40",STOP:Living_room|Eating
"2017-02-10 12:14:48",START:Kitchen|Washing_the_dishes
"2017-02-10 12:18:54",STOP:Kitchen|Washing_the_dishes
"2017-02-10 12:19:00",START:Living_room|Cleaning
"2017-02-10 12:19:58",STOP:Living_room|Cleaning
"2017-02-10 12:20:03",START:Kitchen|Cleaning
"2017-02-10 12:21:49",STOP:Kitchen|Cleaning
"2017-02-10 12:21:53",START:Staircase|Going_up
"2017-02-10 12:22:15",STOP:Staircase|Going_up
"2017-02-10 12:22:27",START:Bathroom|Using_the_toilet
"2017-02-10 12:24:31",STOP:Bathroom|Using_the_toilet
"2017-02-10 12:24:35",START:Bathroom|Using_the_sink
"2017-02-10 12:26:50",STOP:Bathroom|Using_the_sink
"2017-02-10 12:26:56",START:Bathroom|Cleaning
"2017-02-10 12:28:59",STOP:Bathroom|Cleaning
